city_development_index,relevent_experience,education_level,company_size,training_hours,experience_num,last_new_job_num,training_per_experience,training_hours_log1p,gender_Female,gender_Male,gender_Other,enrolled_university_Full time course,enrolled_university_Part time course,enrolled_university_no_enrollment,major_discipline_Arts,major_discipline_Business Degree,major_discipline_Humanities,major_discipline_No Major,major_discipline_Other,major_discipline_STEM,company_type_Early Stage Startup,company_type_Funded Startup,company_type_NGO,company_type_Other,company_type_Public Sector,company_type_Pvt Ltd,experience_level_Expert,experience_level_Junior,experience_level_Mid,experience_level_Missing,experience_level_Senior,target
0.7365121115543416,-1.5978920931947926,-0.1940335773171405,0.9974703243052713,-0.7549285743349186,-1.198732943729972,-0.5871653798109829,-0.20300656287170538,-0.8004307403250543,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7365121115543416,0.6258244873097911,-0.1940335773171405,2.0905103283039383,-0.9714275533602726,1.6034356379882522,1.8146916302600247,-0.5651045814762358,-1.8228461253350516,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5499267686744184,-1.5978920931947926,1.2579699225840066,-0.09556967969339583,-0.12208540487619139,1.6034356379882522,1.8146916302600247,-0.4328826319619323,0.2939546522330388,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.6647601272481465,0.6258244873097911,-0.1940335773171405,0.4509503223059377,-0.438506989605555,-0.4613201590672815,0.6137631252245209,-0.3051977101270412,-0.11779311927422237,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.6553880494326358,0.6258244873097911,-0.1940335773171405,-0.09556967969339583,0.02779850367982294,1.6034356379882522,-0.5871653798109829,-0.40954934675352583,0.4443592244629891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.6101473196659728,0.6258244873097911,-0.1940335773171405,2.0905103283039383,-0.888158715273598,-0.3138376021347434,-1.1876296323287348,-0.5072034663294492,-1.3084947767250057,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.6647601272481465,0.6258244873097911,-0.1940335773171405,-1.188609683692063,0.21098994747050712,-1.051250386797434,-0.5871653798109829,0.5289672360734908,0.603207165655654,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.6553880494326358,0.6258244873097911,-0.1940335773171405,-0.09556967969339583,-0.17204670772819616,-0.16635504520220526,-0.5871653798109829,-0.26954963550308686,0.23866859575978405,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.7365121115543416,0.6258244873097911,-0.1940335773171405,0.9974703243052713,-0.7049672714829138,-0.7562852729323578,-0.5871653798109829,-0.3646111678336318,-0.6589663814709791,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.20452700905744411,0.6258244873097911,-0.1940335773171405,-1.188609683692063,-0.8048898771869234,-0.3138376021347434,-0.5871653798109829,-0.4755162888859342,-0.9637393575728473,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.6647601272481465,0.6258244873097911,-0.1940335773171405,-0.09556967969339583,-0.005509031554846911,-0.3138376021347434,-0.5871653798109829,-0.1713193854281904,0.41273272668700095,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7365121115543416,0.6258244873097911,2.7099734224851537,1.5439903263046046,0.6439879055212152,1.6034356379882522,-0.5871653798109829,-0.3136236186745213,0.9046222657357743,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.6647601272481465,0.6258244873097911,-0.1940335773171405,-0.6420896816927294,-0.7049672714829138,-0.9037678298648959,-0.5871653798109829,-0.32088286296158114,-0.6589663814709791,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.7365121115543416,0.6258244873097911,-0.1940335773171405,2.0905103283039383,0.6939492083732199,1.455953081055714,-1.1876296323287348,-0.29263600764050496,0.9344667462741952,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6553880494326358,0.6258244873097911,1.2579699225840066,0.9974703243052713,-0.8548511800389281,-0.3138376021347434,-0.5871653798109829,-0.4945285953520433,-1.1568924553590603,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7689617364030239,0.6258244873097911,2.7099734224851537,2.0905103283039383,-0.888158715273598,1.6034356379882522,1.8146916302600247,-0.5521416452493433,-1.3084947767250057,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7365121115543416,-1.5978920931947926,-0.1940335773171405,-0.09556967969339583,-0.3885456867535502,-1.198732943729972,-1.1876296323287348,0.2152641793826924,-0.04117595965968615,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7365121115543416,-1.5978920931947926,-0.1940335773171405,-0.09556967969339583,-0.42185322198822006,-0.16635504520220526,-1.1876296323287348,-0.3551050146005773,-0.09163354331329965,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.785186548827365,0.6258244873097911,1.2579699225840066,0.4509503223059377,0.8105255816945645,1.6034356379882522,0.6137631252245209,-0.28769774622073635,1.0009985861256578,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.683158975575508,-1.5978920931947926,-1.6460370772182877,-0.09556967969339583,-0.7882361095695885,-1.051250386797434,-1.1876296323287348,-0.32658655490141386,-0.9064600568654245,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7689617364030239,-1.5978920931947926,1.2579699225840066,-0.09556967969339583,-0.33858438390154544,-0.16635504520220526,-0.5871653798109829,-0.32658655490141386,0.030271940047798748,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-1.6647601272481465,-1.5978920931947926,-0.1940335773171405,1.5439903263046046,1.9762893149080092,-0.018872488269667146,-0.5871653798109829,0.3708194141054023,1.504666728260207,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.7365121115543416,0.6258244873097911,-0.1940335773171405,0.4509503223059377,-0.9714275533602726,1.308470524123176,1.2142273777422727,-0.5632897704044708,-1.8228461253350516,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.7365121115543416,0.6258244873097911,-0.1940335773171405,-1.7351296856913965,-0.8381974124215932,-0.7562852729323578,-0.5871653798109829,-0.4406603936980678,-1.0885197653520815,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8906478295855815,0.6258244873097911,-0.1940335773171405,-0.09556967969339583,0.2776050179398468,1.455953081055714,1.8146916302600247,-0.3605371021623227,0.6555342950849293,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.6647601272481465,0.6258244873097911,-0.1940335773171405,-0.6420896816927294,0.8105255816945645,-0.3138376021347434,1.2142273777422727,0.1392149535182564,1.0009985861256578,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.739945819060702,-1.5978920931947926,-0.1940335773171405,-0.09556967969339583,-0.15539294011086124,-0.16635504520220526,0.6137631252245209,-0.2638459435632542,0.2574196869986479,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.6647601272481465,0.6258244873097911,-0.1940335773171405,-0.09556967969339583,0.7772180464598946,-1.4936980575950485,0.013298872706768963,5.804882280418735,0.982411986618813,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7689617364030239,-1.5978920931947926,-0.1940335773171405,-0.09556967969339583,-0.3552381515188804,-0.16635504520220526,-0.5871653798109829,-0.33229024684124653,0.006987288505011707,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7365121115543416,0.6258244873097911,-0.1940335773171405,-1.188609683692063,-0.17204670772819616,1.6034356379882522,-0.5871653798109829,-0.4406603936980678,0.23866859575978405,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.785186548827365,-1.5978920931947926,-1.6460370772182877,-0.09556967969339583,-0.8715049476562631,-1.4936980575950485,-1.1876296323287348,0.15822725998436543,-1.2299841242061562,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.121228911032719,-1.5978920931947926,-0.1940335773171405,-0.09556967969339583,-0.5717371305442344,-1.198732943729972,-0.5871653798109829,0.006128808255493546,-0.3541934053691113,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5499267686744184,-1.5978920931947926,1.2579699225840066,-0.09556967969339583,-0.23866177819753587,-0.9037678298648959,-0.5871653798109829,-0.0014761143309501249,0.1601579432409346,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.017941666177520903,0.6258244873097911,-1.6460370772182877,-0.09556967969339583,-0.3552381515188804,1.6034356379882522,1.2142273777422727,-0.46917885339723125,0.006987288505011707,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.20452700905744411,-1.5978920931947926,-0.1940335773171405,-0.09556967969339583,-0.1887004753455311,-0.9037678298648959,-1.1876296323287348,0.03274603730804614,0.2195796289007885,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7365121115543416,0.6258244873097911,-0.1940335773171405,2.0905103283039383,-0.9547737857429377,0.5710577394604853,1.8146916302600247,-0.5528330018481108,-1.698065717555817,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.4316743829982211,-1.5978920931947926,-1.6460370772182877,0.9974703243052713,-0.1887004753455311,-0.9037678298648959,-1.1876296323287348,0.03274603730804614,0.2195796289007885,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-2.265078186948768,0.6258244873097911,-0.1940335773171405,-0.09556967969339583,2.709055090070746,-0.7562852729323578,-0.5871653798109829,1.58415024494254,1.7307087775939776,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.785186548827365,0.6258244873097911,-0.1940335773171405,-0.6420896816927294,-0.9880813209776076,1.6034356379882522,1.8146916302600247,-0.5676971687216142,-1.9643104841891266,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5499267686744184,0.6258244873097911,1.2579699225840066,-1.188609683692063,-0.7049672714829138,-0.018872488269667146,0.013298872706768963,-0.46399367890647425,-0.6589663814709791,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7365121115543416,-1.5978920931947926,-0.1940335773171405,-0.09556967969339583,-1.0213888562122775,-0.018872488269667146,-0.5871653798109829,-0.5625119942308573,-2.320772199223132,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5499267686744184,-1.5978920931947926,-0.1940335773171405,-0.09556967969339583,-0.3219306162842105,-1.198732943729972,-0.5871653798109829,0.2913134052471284,0.053055807370463254,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.20920570776325426,0.6258244873097911,1.2579699225840066,-0.09556967969339583,0.02779850367982294,-0.9037678298648959,1.2142273777422727,0.18104202774369627,0.4443592244629891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7365121115543416,-1.5978920931947926,-1.6460370772182877,-0.09556967969339583,-0.6383522010135741,-0.9037678298648959,0.6137631252245209,-0.2752533274429195,-0.4956577642231865,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.20452700905744411,-1.5978920931947926,-0.1940335773171405,-0.09556967969339583,-0.6050446657789043,-1.3462155006625103,-0.5871653798109829,0.2437826390818559,-0.42256609537609013,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.785186548827365,-1.5978920931947926,-1.6460370772182877,-0.09556967969339583,-0.07212410202418662,-0.6088027159998196,-1.1876296323287348,-0.08621668029417877,0.34649809794646313,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5499267686744184,0.6258244873097911,1.2579699225840066,-0.09556967969339583,0.2776050179398468,1.1609879671906378,-0.5871653798109829,-0.33709335584321093,0.6555342950849293,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.6647601272481465,-1.5978920931947926,-0.1940335773171405,-0.09556967969339583,-0.7882361095695885,-1.051250386797434,-1.1876296323287348,-0.32658655490141386,-0.9064600568654245,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.7365121115543416,0.6258244873097911,-0.1940335773171405,-0.09556967969339583,3.5750510061721625,-0.6088027159998196,-0.5871653798109829,1.6982240837391938,1.947498464993536,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7365121115543416,0.6258244873097911,1.2579699225840066,-1.7351296856913965,0.7106029759905549,1.308470524123176,-0.5871653798109829,-0.2752533274429195,0.9442309536232745,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7365121115543416,0.6258244873097911,-0.1940335773171405,-0.6420896816927294,-0.9880813209776076,0.8660228533255616,-0.5871653798109829,-0.5631220147591816,-1.9643104841891266,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.6101473196659728,0.6258244873097911,1.2579699225840066,-0.09556967969339583,-0.9547737857429377,-0.7562852729323578,0.013298872706768963,-0.5072034663294492,-1.698065717555817,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6553880494326358,0.6258244873097911,-0.1940335773171405,1.5439903263046046,-0.6883135038655789,-0.3138376021347434,1.8146916302600247,-0.4311542404650133,-0.6157191931623036,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3957910506431775,0.6258244873097911,1.2579699225840066,0.9974703243052713,-0.5550833629268995,1.6034356379882522,0.6137631252245209,-0.5002899003417732,-0.3215936332959687,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.20920570776325426,-1.5978920931947926,-1.6460370772182877,-0.09556967969339583,-0.5717371305442344,-0.3138376021347434,-1.1876296323287348,-0.3867921920440923,-0.3541934053691113,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
